id,text_clean,polarization
eng_07419df4c350ccf068d651ab885ced52,donald trump urge iowans turn slam kim,0
eng_251f36ea294048dfc1a4ece83ee64bfe,donald trump visit versailles cuban restaurant,0
eng_654cd85441d29e5b8227d9fd8e26c444,donald trump indict twice 2020,0
eng_9155672467d38405987d29d2f11a1576,donald trump woos caucusgoers coralville iowa,0
eng_1086d44c37d517b9a27de9827e76aafe,donald trump son business liable fraud,0
eng_10a3d168dbf16b260da40d40cdec5d48,donald trump abusive judicial conduct complaint,0
eng_4c265e66f83f3d543d43a71511353b11,donald trump base call shot,0
eng_e8e154e46b829ad17c8e1d1249d08e6e,donald trump big return fox,0
eng_0170ed44c04dc3c14460c03a18c2c3f8,donald trump campaign rally maquoketa draw,0
eng_8b873609e5f656bda1dba00bb5628481,donald trump colorado ballot challenge trial begin,0
eng_6b3d0185dff80321b79c2752bc02ae73,donald trump comment restrict federal,0
eng_7da321c68d0d25106291ba5f3ea3023d,donald trump real estate fraud trial begin new,0
eng_28b968f6a63bba8f61990dcaae4ce242,donald trump team tell european official incoming u president demand nato member state increase defense spending 5 gdp plan continue supply military aid ukraine,0
eng_9c33cf13ab8148d7397207c5925786bd,donald trump war truth confronts another,0
eng_ad10603be54c4822e4a3c8b4aaa36086,not abandon u blue dot red state,0
eng_fcc9333ef39d3dd3fdfcb648528f28cb,not forget update voter registration move not vote,0
eng_f82bf24bb69513c098efddd005850030,not forget sick open border crime bring trump popular vote say,0
eng_20ccff447e99d791ec0188cc265a96f2,not know pocket hearts every idf soldier never surrender,0
eng_c65437398b1b3305475401aec4c8dd70,dooly sheriff office colonel lonnie haugabrook recognize,0
eng_d82ce3e8effb900966582c33c05d18a9,dordt say donald trump rally incongruent,0
eng_be1bf299578e8d52c224f24c55e10c97,doston family express anger call police reform,0
eng_7f9ad48e7c7e06df9fb1364e7b63f672,dover democrats host michelle barack,0
eng_3b4b0fcaa9ed1f3e5eecf220c4db87f7,drop voting pattern swing state suspicious smartelections substack compsoclean r,0
eng_f6e339ef8df5a2ea9f0ff2b8a94c3155,drought ukraine invasion interest rate pressure,0
eng_46b1f89f3510298ff4ce0b5b3a7c2b73,earlier today washington post website follow headline simultaneously strength south korea democracy test president defies arrest congress certifies trump electoral college victory peaceful transfer power u parody,0
eng_0ac5014b416ed21d728ef90a116bdf22,early voting end tomorrow election consequence govotenow,0
eng_d55ad466254d515d661cdb535462ba8b,early voting last october 17 november 4,0
eng_4385db092bc453ac61e659aec4cef77d,eastern iowa republican weigh first presidential,0
eng_3ed8259f586ae27d1fb80bfbcb8cebe4,ecps book review bulent kenes resilience multiculturalism idea politics practice volume edit thomas sealy varun uberoi nasar meer celebrates tariq modoods transformative idea diversity inclusion read,0
eng_571ddba03e4f10f6b8d20c85a70a9f65,einstein socialism not anything crazy make glad see read least little marx,0
eng_ff8ca1985164767eb136e870b85186de,election board investigate voter fraud santa claus,0
eng_f610de1f2cea9e85c0e10f62f792a74b,election day national holiday automatic voter registration,0
eng_648eaffcb94ece2bafc1f8cc152aeaba,election day contest race across county early voting begin,0
eng_d0d19fbac8b2e5f86c8b13d6a94f1f57,election fraud no id voting,0
eng_f36eec9427dd4bd9576c4c8b3fd5df6b,eliminate electoral college one person one vote,0
eng_f6f3c8f1085dd6f65440ff8f74037cea,ellzey talk israeli trip congressional recess,0
eng_69c4710e47172e08e5ba4796dfe69fcd,emily police chief charge theft,0
eng_49b7a613efe543a645cddf836bbee026,energize gop donor trump best biden,0
eng_7772c4bc9b52aa288afcc14528b3c758,enthusiasm donald trump waning,0
eng_5f04bd836405c36697833bc855adea0f,esp digna lucha contra neonazismo del idf,0
eng_bc5da396e39f9c956ea6ae4e260e001c,estonia summit secure 12 billion military aid ukraine addition discuss practical provision assistance include supply weapon ensure strong cooperation mil uaennewsesto,0
eng_45fd25d60a0b5c8d73e1eb09d4d1b61e,eu leader call military aid kyivindependent comeuleadersc kyiv pledge ukraines inclusion key decision,0
eng_73e2bdb23cb36a487bfd99544523e3dc,evanston equity panel pull gaza ceasefire resolutionthe daily northwestern,0
eng_ab8ee2627ab8368590b3067941b280e0,every state prosecutes voter fraud though,0
eng_9d879345bd6e2354b9aca357e1b793d0,exactly 10 state 20 senator small amount candians move swing state change u politics,0
eng_24677d28914dbd436c91eba0978dc0e0,exactly not refugees europe either refugees ukraina europe,0
eng_f5ce5d71173eb6f15bde4168949efed8,example voter suppression silent weapon quiet war,0
eng_7ec1faaec80141b6298a2b7c09f198bb,exgop student leader link january 6 capitol riot,0
eng_6870738165dc8bcc975ca4bb3e825289,expresident trump skip gop debate hold rally,0
eng_2542ab140d462713f02330c3b9c51958,extra mile winner aid refugee save city wetlandsdraper,0
eng_b5ed07ca39d7b7a248c3f2d1ee762b7e,faculty reacts former president donald trump federal,0
eng_b617ed894dfa0c7ab286c7e8cad1e16c,faculty support educate student israel hamas war,0
eng_d2e009a4797f6dae76e6ae297b17f1ef,fake mugshot donald trump go viral social mediarepublicmonews,0
eng_59749d011d78380ec6b3a226ddb5390d,fake news guy photo several chin,0
eng_98eb4278a5fb9f249149a899b8f2c4e7,fascinate life journey lead anraurora news,0
eng_3dd9252f324dbcc1254e1af5e3cf29a9,fbi shoot kill utah man want joe biden alvin,0
eng_c5cb56f2dae30c192a30d713315d22e3,fearful voter fraud official,0
eng_758e7730e1399618f64b20f992c88bb8,fed terminate animal montana exhibition license,0
eng_95f07aaaf37fa77cd9ccbdab63f3a4a9,feenstra talk gops new house majoritythe nwest iowa review,0
eng_10ee32df1daeeb5689b3fcb0d9b84df6,felon vote right unaffected unprompted ruling,0
eng_c70dceed54c28b7fcb06432724652705,finally fox news help expose criminal live air,0
eng_e5a37b8beb78a393ee5506eaf8b817c2,finally corporation willing fight back antiwoke mob,0
eng_3d283cf1be99f05543474135d2d01ffc,financial report show prominent republican back,0
eng_38ef2044b611e861d3025dd47c4d7174,fire damage itawamba justice court multiple department respond,0
eng_289c6aff5261e040d4eedb45ddcfb6eb,fisherman gaza israeli gunboat open fire towards fisherman boat coast northern gaza strip earlier morning,0
eng_514c7010ec3ac1be1a7a447a37371593,five officer injured auburn correctional facility,0
eng_bb8f112fe9067df5e6b3af5063f831c5,five officer injured auburn correctional facility nyscopba report,0
eng_4184a01ef6ff08b882ee11f349446c46,flagstaff police report change city crime due coronavirus,0
eng_28b88d8a9e68cc25a9d62c4256165f59,flavor ice instead cut ice,0
eng_526552012e9d5c2b7d97bfe9c4710362,flood resilience alliance impact brief kenya refugee,0
eng_052648adcde9a7bee5895ea7ac72bfc7,florida congressman file article impeachment,0
eng_2feee3bcf1b27bf91826da1ed36aaec8,florida democratic party call gop chair resignation,0
eng_5325a46d0654b36c55fedc2eade54f09,florida democrat seek investigation sen tom,0
eng_2c1ac7213e6b7a1dcb25fa398ff2bd76,florida gop chairman christian ziegler not resign,0
eng_ce83ec208d823f130dfd4e2a92c82570,florida gop chairperson ziegler plan remain post,0
eng_95c6ea2b799c7308ad3c2e3a4aa383d6,florida gop drop loyalty oath give big trump,0
eng_2987e69bde68bffaa8c00532e2efbd17,florida gop look ready remove ziegler chair,0
eng_fda4754de8d17eec024caf34cacedc0c,florida seek mandatory death sentence immigration bill court allow url,0
eng_03b57e2718c0b4c4a3c68737235d2dd3,fontana student urge ceasefire war israel,0
eng_a77f98e693a787654a4943c1e6ffe400,football 2 warrior blank 3 gopher retake throne,0
eng_bb35d38568cc225e0fcb3dbc51b5f5fe,forget impeachment make difference people lifes,0
eng_184752bdd44857f0745793f3d115a027,former college republican president sentence 36,0
eng_3c18a57b77280ee302300f539a6b0c0f,former gop state sen jerry sonnenberg enters 4th,0
eng_cf3f4ae9c850708e72f3a4603a9e6996,former hamas leader khalid mashal life luxury,0
eng_0c373637b79c070e4b97a5e944a4d2f6,former israeli consul ny criticize liberal american jewsthe forward,0
eng_10ec1929880afe9ecf264ef968c7674d,former judge lauds decision remove donald trump,0
eng_95d7ef00080df8f3b4f81808b2bc7517,former local gop chair testify congress,0
eng_b77871de3a595badd7e8af776cf3cda7,former michigan gop spokesperson testifies fake elector,0
eng_657af4bd8b38e1d125ab1d69ab6c2c3d,former migop chair take stand fake elector hearing,0
eng_d0021dda8cfecc5182d58c3322564806,former nelsonville resident recount journey prison,0
eng_209b4c247c4ef511f7a0b71e0cf3a21d,former president donald trump eriemeadville,0
eng_f14a80ebda1d345623aaa90694f4af60,former president mike penny keynote indianapolis,0
eng_dc56c4da4ad2431b824b418013b8b46e,former vp mike penny end campaign white house,0
eng_015514cda0c207cad1f8ac2815854b67,former vp mike penny praise vp kamala harris certify election trump victory wweraw oc charliehebdo,0
eng_219fbbd5282771d1a9abfa26896aae5d,fort wayne democrat seek reclaim city council,0
eng_1b5b4dfa4b12c7eb4d73884e8386656d,foster city reject ceasefire resolution request,0
eng_ec78200ec2a1a62ff2a02f3a3a54611f,four new coon rapid police officer swear,0
eng_f2b39a41b95431d610fa3c071bd33ddd,four officer appoint everett police department,0
eng_205331e91a3c37f2b1291385519b0af8,fowsia musse recount survive shooting spree,0
eng_de68455c6d5a50499ca98826a8c6fa26,frank larose need money senate race gop,0
eng_6ea761858581669d93ebfbcde728e331,frankford receive 2021 officer year award,0
eng_93c93369963f149e5e5c466a5411f734,frontline border security kis ka hoti hai please,0
eng_d10bf6f33e6b4906ab511af634abddcd,fwiw think open border,0
eng_1b9530943f804c65e9d37beb8e27d257,gasd board yates gender identity not issue,0
eng_79820809783effbfa495b55d20ad4d4e,gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza gaza,0
eng_e60dfda8a2be375fe8837394a5f5cd28,geoff duncan talk gop 2 0 bipartisanshipthe red black,0
eng_776575ca6d0d6736f26026fed3d9ded1,gerich remove county gop executive,0
eng_65daef62e35083f002d7eb2475777744,german romeike family face deportation tennessee,0
eng_26a647f0eaf6b56e3ef399ae77334b9c,germany nation 150 year old much national identity could lose,0
eng_93f9c8c1e5c3e50b98d20d1b3bfe644b,germany provide new military aid package ukraine,0
eng_7c4ce035fcd7128eba08ba1560706453,girl take first boy fourth monticello invitational,0
eng_c42cdee310a0ffd2187071ca1f6c6f7a,give go gop intern,0
eng_3feeae017aa64998930154c10d68605e,global regulator scramble address threat fake newsfinancial,0
eng_04c1a7ecf7a9b66f55633cecf6774fa2,go ukraine fully support ukraine zelensky,0
eng_7bcfe33bbe57b11bc9ff68dad4e9abfb,go call secession red state,0
eng_a2dfd7d013039615210d36e68e4f5ce7,good morning america visit putinbayfremont newsmessenger,0
eng_3b8bd27ae2ccbda68b87b0f0909732ee,gop attack homeland security secretary alejandro,0
eng_c229e5f94c8606525e390ff2dc78533d,gop candidate vivek ramaswamy question 9,0
eng_0cacce0bfa3893740de46fbb438fbdee,gop chairman address santos situationherald community newspaper,0
eng_0439511f3a9f53203ea1907a5ef80b11,gop debate key moment megyn kelly,0
eng_af2bd2c49a704abff255d2cbcd2347eb,gop debate offer tuscaloosa chance,0
eng_ab88ad93f60eb2a8b5bfe2854b7801ce,gop debate offer tuscaloosa chance shinethe tuscaloosa,0
eng_31a6e9f6f0a47fd848d1c7af99f60385,gop defense bill bar pentagon enact bidens,0
eng_626122183ce4d473e8484a570080b2a4,gop faction challenge ukraine policy biden,0
eng_1e4f42b3164ef1f1883afa3ac4cbb261,gop fire back cartys accuser,0
eng_2e1b5d38bbe3e56ef345321d9f823c03,gop florida governor ron desantis meet protest,0
eng_9f222e138622be11063cbfa773c6a564,gop governor candidate make clark county visitthe reflector,0
eng_61b38b01e8fa8ad01037a60c98c3ee00,gop governor candidate say w va receive,0
eng_2df400a8f3a4150d5bfe1f11b23f7f48,gop legislator niagara county back legal effort fight,0
eng_99f3cd9ede0f85b11d6516007f9457a0,gop maintain georgetownarea seat special,0
eng_dcc6c27bb2f1e5b99100dcd9f61ba5a7,gop member reject housing department nominee due,0
eng_f64ff3158587dde94c369767eac28dec,gop ousts democrat czarnezki wisconsin election,0
eng_03cf044fd90575b9fa03bd30dc940427,gop promote denver voter effort woo,0
eng_57e77f0b821e062f6ad2d94ae4fe73e7,gop rep elise stefaniks endorsement kari lake,0
eng_b47b7ef9c28236e413b5aace12efcf4b,gop rep ken buck plan challenge party direction,0
eng_d85b9e6617afcbefd514d287e783ac1c,gop rep ken buck plan challenge partys direction,0
eng_395d95e0590c18ccf23ed00e700481d8,gop roadblock leave marine without confirmed leader,0
eng_9f331fa51215c01129776648a2f744e5,gop senator husband spark online uproar video refuse shake kamala harris hand go viral source irish star,0
eng_a05b9cbd92ac3c26174b908e7b139b8a,gop take control nc environmental management,0
eng_f6541383b86e645f364b46839ad4dd77,gop cohost august debate trump,0
eng_296b385b695d4ead43e198be9047b796,gop turn gaetz follow ouster mccarthy,0
eng_3bcea1f625708eb8eb09afa696690bd4,goshen township fire emergency medical service report,0
eng_bef87e5aed2eb7d8b5c7b636742b9d07,get ice cream machine make ice cream,0
eng_d326e35229d302f43d4a0046b2757b16,gov laura kelly kansas republican face state,0
eng_5b5c1bc1dd15be4faf3fdcdc73a1cfee,government gunna start require crt gender ideology study private religious school call,0
eng_d384897baa0cbac98d982b8ff6a73b57,governor abbott expand border security operation,0
eng_ce8cd748311ac729e96a4e1e8e04549b,grant may lead nonstop service tri city airport,0
eng_5784b49551c7f5b1d6fc42f0a34fd597,graphic essay u border security presidentelect donald trump already make clear plan security,0
eng_40df09702897288ceeb6d6ddb47daec1,greene boot house republicans freedom,0
eng_b4b59b05b0e8bdf9847ffd6f13dcfac6,greenwich recount rtm election result many race,0
eng_28df66b279b58c8050956a906d1ee5cd,greg palast write focus mainly voter suppression tactic,0
eng_f28a4f413e700904261bae2b19460fb5,haley go trump israel see gop,0
eng_156d49d87537a8368fbe76f8571e33d0,halt nato expansion force nato reduction,0
eng_0f98180911adcb472706e4af0500b82b,hamas american leave jewish,0
eng_549a7786a983067eaa5656d608c21a76,hamas announcement come minute,0
eng_05ef8088df2bf16b3bf32fa7e50d180b,hamas two day not a88,0
eng_5067986f13305a29415b39f8ab00ac60,hamas rocket deadly incursion shock israel,0
eng_d6d89e20c9524410032e637bea7dc706,hamas seek reach west bank october 7 attack,0
eng_388a4565ce46ba96ebf80186d02dcbb9,hamas seek reach west bank october 7 onslaught,0
eng_c2ecdb42e51130898b42eec6b29031b3,hamas release 50 hostage israel pause fight,0
eng_35605b9a3dcff141de46191d94225ad3,hamas terrorist organization not treat,0
eng_215522483d425cd18ac40bba29d9b723,hanover police arrest two student,0
eng_c618851ec5f207a24c75ed6a25379013,harvard plagiarism claim add fire gop feeding frenzy,0
eng_e08d27d9232fc82e7d8b537d3f7c1c01,change voter registration republican yet,0
eng_a655418576e16a9ffc4f31a765fb091c,proper border security not extreme,0
eng_e9c239495ef79e8b56c63e4d97a827e2,hawaii republican elect new party chair,0
eng_b28b21c574bf74d78b7a8bab13796fbe,complain border biden get mexico pay 1 5 billion border security,0
eng_b598961b148d84611ef77b1f6cf1fa7d,iron dome surround every time try shoot,0
eng_63d6e4716f0aa7148608671857d4c72a,russia ukraine discuss ceasefire already,0
eng_ee63618670407f98f3143690cc2be45b,never charge insurrection,0
eng_13e5b82304ed32bd5d5192ea99e62d96,headline russia send military aid ukraine unintentionally,0
eng_1ce3d918567f80ce222bf234b67b0539,head birth certificate not match current legal name would unable register vote update voter registration save act include 69 million woman u change name marriage,0
eng_8b774c657b6751a49898a6e501f5407c,hear russian election interference senate select intelligence committee 15th cong,0
eng_17d32431d0fccf2507173d5b3da951df,hear set sanction motion west virginia foster,0
eng_bb4c1be1b2caec3429b97407fffd8662,republican run house,0
eng_d46afeb378a546ba180a0faebd7cc157,come military aid ukraine ask,0
eng_e4f2815312bca17a20435390e50983b4,democrat not come mccarthy rescuewinstonsalem,0
eng_6cda5c6f7e963906cf30bc2aa6eaf717,reminder early voting end november 4th,0
eng_ee6e34581665405fa352f4bc0ead277e,hi cliff transfer office harare voter registration,0
